ID,attribute_id,value,units,retired
232193575982018,97,US 6 (EUR 36),NULL,0
232193576165254,97,US 8 (EUR 38),NULL,0
232193576349538,97,US 6.5 (EUR 36.5),NULL,0
232193576545385,97,US 8.5 (EUR 38.5),NULL,0
232193576731789,97,US 7.5 (EUR 37.5),NULL,0
232193576932426,97,US 10 (EUR 40),NULL,0
232193577133799,97,US 9.5 (EUR 39.5),NULL,0
232193577316165,97,US 7 (EUR 37),NULL,0
232193577503972,97,US 8.5C (EUR 38.5C),NULL,0
232193577698752,97,US 7C (EUR 37C),NULL,0
232193577892877,97,US 9C (EUR 39C),NULL,0
232193578077703,97,US 10C (EUR 40C),NULL,0
232193578263155,97,US 7.5C (EUR 37.5C),NULL,0
232193578468937,97,US 6C (EUR 36C),NULL,0
232193578683178,97,US 6.5C (EUR 36.5C),NULL,0
232193578901054,97,US 8C (EUR 38C),NULL,0
232193579089582,97,US 6 (EUR 36),NULL,0
232193579359109,97,US 9 (EUR 39),NULL,0
232193579549262,97,US 8 (EUR 38),NULL,0
232193579736811,97,US 6.5 (EUR 36.5),NULL,0
232193579923192,97,US 8.5 (EUR 38.5),NULL,0
232193580095040,97,US 7.5 (EUR 37.5),NULL,0
232193580272902,97,US 10 (EUR 40),NULL,0
232193580455000,97,US 7 (EUR 37),NULL,0
232193580631423,97,US 6 (EUR 36),NULL,0
232193580811518,97,US 9 (EUR 39),NULL,0
232193581010120,97,US 8 (EUR 38),NULL,0
232193581221492,97,US 6.5 (EUR 36.5),NULL,0
232193581399366,97,US 8.5 (EUR 38.5),NULL,0
232193581580496,97,US 7.5 (EUR 37.5),NULL,0
232193581772442,97,US 10 (EUR 40),NULL,0
232193581969838,97,US 7 (EUR 37),NULL,0
232193582473770,97,8,NULL,0
232193583073142,97,7,NULL,0
232193583259927,97,10,NULL,0
232193583447828,97,7.5,NULL,0
232193584035932,97,9,NULL,0
232193584229901,97,8.5,NULL,0
232193584601227,97,9.5,NULL,0
232193584787742,97,8,NULL,0
232193584975427,97,7,NULL,0
232193585151201,97,10,NULL,0
232193585351958,97,7.5,NULL,0
232193585719816,97,9,NULL,0
232193585894427,97,8.5,NULL,0
232193586109927,97,US 6 (EUR 36),NULL,0
232193586294500,97,US 6 (EUR 36),NULL,0
232193586527645,97,US 9 (EUR 39),NULL,0
232193586712493,97,US 9 (EUR 39),NULL,0
232193586923286,97,US 8 (EUR 38),NULL,0
232193587121899,97,US 6.5 (EUR 36.5),NULL,0
232193587350115,97,US 8 (EUR 38),NULL,0
232193587529166,97,US 6.5 (EUR 36.5),NULL,0
232193588213073,97,US 8.5 (EUR 38.5),NULL,0
232193588409182,97,US 7.5 (EUR 37.5),NULL,0
232193588589523,97,US 8.5 (EUR 38.5),NULL,0
232193588772267,97,US 7.5 (EUR 37.5),NULL,0
232193588988387,97,US 10 (EUR 40),NULL,0
232193589167139,97,US 10 (EUR 40),NULL,0
232193589354931,97,US 9.5 (EUR 39.5),NULL,0
232193589548271,97,US 9.5 (EUR 39.5),NULL,0
232193589732062,97,US 7 (EUR 37),NULL,0
232193589908225,97,US 7 (EUR 37),NULL,0
232193590081044,97,US 6 (EUR 36),NULL,0
232193590285887,97,US 9 (EUR 39),NULL,0
232193590461779,97,US 8 (EUR 38),NULL,0
232193590670642,97,US 8.5 (EUR 38.5),NULL,0
232193590974442,97,US 7.5 (EUR 37.5),NULL,0
232193591152887,97,US 10 (EUR 40),NULL,0
232193591334690,97,US 7 (EUR 37),NULL,0
232193591584484,97,US 6 (EUR 36),NULL,0
232193591768055,97,US 6 (EUR 36),NULL,0
232193591954944,97,US 9 (EUR 39),NULL,0
232193592150540,97,US 9 (EUR 39),NULL,0
232193592341099,97,US 8 (EUR 38),NULL,0
232193592534606,97,US 6.5 (EUR 36.5),NULL,0
232193592730539,97,US 8 (EUR 38),NULL,0
232193592927950,97,US 6.5 (EUR 36.5),NULL,0
232193593111825,97,US 8.5 (EUR 38.5),NULL,0
232193593302755,97,US 7.5 (EUR 37.5),NULL,0
232193593479339,97,US 8.5 (EUR 38.5),NULL,0
232193593691227,97,US 7.5 (EUR 37.5),NULL,0
232193593951037,97,US 10 (EUR 40),NULL,0
232193594140540,97,US 10 (EUR 40),NULL,0
232193594325787,97,US 7 (EUR 37),NULL,0
232193594504608,97,US 7 (EUR 37),NULL,0
232193594682323,97,US 6 (EUR 36),NULL,0
232193594857805,97,US 8 (EUR 38),NULL,0
232193595027659,97,US 8 (EUR 38),NULL,0
232193595218117,97,US 6.5 (EUR 36.5),NULL,0
232193595477660,97,US 8.5 (EUR 38.5),NULL,0
232193595676535,97,US 7.5 (EUR 37.5),NULL,0
232193595889438,97,US 7 (EUR 37),NULL,0
232193596083772,97,US 7 (EUR 37),NULL,0
232193596451375,97,9.5,NULL,0
232193596645786,97,8,NULL,0
232193596877085,97,7,NULL,0
232193597068217,97,10,NULL,0
232193597261865,97,7.5,NULL,0
232193597629404,97,9,NULL,0
232193597812962,97,8.5,NULL,0
232193598020941,97,US 6 (EUR 36),NULL,0
232193598263046,97,US 6.5 (EUR 36.5),NULL,0
232193598434318,97,US 8 (EUR 38),NULL,0
232193598619126,97,US 8.5 (EUR 38.5),NULL,0
232193598878937,97,US 7.5 (EUR 37.5),NULL,0
232193599057443,97,US 8.5 (EUR 38.5),NULL,0
232193599242003,97,US 5 (EUR 35),NULL,0
232193599444664,97,US 7 (EUR 37),NULL,0
232193599641088,97,US 6 (EUR 36),NULL,0
232193599891701,97,US 9 (EUR 39),NULL,0
232193600062125,97,US 8 (EUR 38),NULL,0
232193600245123,97,US 6.5 (EUR 36.5),NULL,0
232193600422301,97,US 8.5 (EUR 38.5),NULL,0
232193600602405,97,US 7.5 (EUR 37.5),NULL,0
232193600853786,97,US 10 (EUR 40),NULL,0
232193601037577,97,US 7 (EUR 37),NULL,0
232193601626133,97,9.5,NULL,0
232193601834269,97,8,NULL,0
232193602013979,97,7,NULL,0
232193602231065,97,10,NULL,0
232193602430361,97,7.5,NULL,0
232193602824037,97,9,NULL,0
232193603002634,97,8.5,NULL,0
232193603295122,97,US 6 (EUR 36),NULL,0
232193603580067,97,US 9 (EUR 39),NULL,0
232193603774731,97,US 8 (EUR 38),NULL,0
232193603992858,97,US 6.5 (EUR 36.5),NULL,0
232193604189718,97,US 8.5 (EUR 38.5),NULL,0
232193604386049,97,US 7.5 (EUR 37.5),NULL,0
232193604558864,97,US 10 (EUR 40),NULL,0
232193604731200,97,US 9.5 (EUR 39.5),NULL,0
232193604916515,97,US 7 (EUR 37),NULL,0
232193605091400,97,US 6 (EUR 36),NULL,0
232193605261794,97,US 9 (EUR 39),NULL,0
232193605453209,97,US 9 (EUR 39),NULL,0
232193605627781,97,US 8 (EUR 38),NULL,0
232193605798000,97,US 6.5 (EUR 36.5),NULL,0
232193606024503,97,US 8.5 (EUR 38.5),NULL,0
232193606250070,97,US 7.5 (EUR 37.5),NULL,0
232193606456176,97,US 10 (EUR 40),NULL,0
232193606651904,97,US 10 (EUR 40),NULL,0
232193606826862,97,US 7 (EUR 37),NULL,0
232193607004724,97,US 7 (EUR 37),NULL,0
232193607182959,97,US 6 (EUR 36),NULL,0
232193607363735,97,US 9 (EUR 39),NULL,0
232193607553675,97,US 8 (EUR 38),NULL,0
232193607731167,97,US 6.5 (EUR 36.5),NULL,0
232193607907128,97,US 8.5 (EUR 38.5),NULL,0
232193608901243,97,US 7.5 (EUR 37.5),NULL,0
232193609069173,97,US 10 (EUR 40),NULL,0
232193609249835,97,US 7 (EUR 37),NULL,0
232193609655042,97,9.5,NULL,0
232193609907086,97,8,NULL,0
232193610115387,97,7,NULL,0
232193610329092,97,7.5,NULL,0
232193610514507,97,10,NULL,0
232193610883823,97,9,NULL,0
232193611066927,97,8.5,NULL,0
232193611247259,97,US 6 (EUR 36),NULL,0
232193611428671,97,US 9 (EUR 39),NULL,0
232193611609427,97,US 8 (EUR 38),NULL,0
232193611811890,97,US 6.5 (EUR 36.5),NULL,0
232193611993011,97,US 8.5 (EUR 38.5),NULL,0
232193612176774,97,US 7.5 (EUR 37.5),NULL,0
232193612364420,97,US 10 (EUR 40),NULL,0
232193612641888,97,US 7 (EUR 37),NULL,0
232193612846449,97,US 6 (EUR 36),NULL,0
232193613382913,97,US 9 (EUR 39),NULL,0
232193613571836,97,US 8 (EUR 38),NULL,0
232193613791896,97,US 7.5 (EUR 37.5),NULL,0
232193613975042,97,US 10 (EUR 40),NULL,0
232193614163271,97,US 7 (EUR 37),NULL,0
232193614360850,97,US 6 (EUR 36),NULL,0
232193614574271,97,US 6.5 (EUR 36.5),NULL,0
232193614749109,97,US 5.5 (EUR 35.5),NULL,0
232193614922837,97,US 7.5 (EUR 37.5),NULL,0
232193615146970,97,US 5 (EUR 35),NULL,0
232193615330192,97,US 7 (EUR 37),NULL,0
232193615513813,97,11,NULL,0
232193615707811,97,9,NULL,0
232193615880914,97,8.5,NULL,0
232193616061636,97,US 9 (EUR 39),NULL,0
232193616237630,97,US 8 (EUR 38),NULL,0
232193616415276,97,US 7.5 (EUR 37.5),NULL,0
232193616600883,97,US 10 (EUR 40),NULL,0
232193616810685,97,US 10 (EUR 40),NULL,0
232193616999459,97,US 7 (EUR 37),NULL,0
232193617172704,97,US 6 (EUR 36),NULL,0
232193617355846,97,US 9 (EUR 39),NULL,0
232193617574133,97,US 8 (EUR 38),NULL,0
232193617781254,97,US 6.5 (EUR 36.5),NULL,0
232193617975663,97,US 8.5 (EUR 38.5),NULL,0
232193618168080,97,US 7.5 (EUR 37.5),NULL,0
232193618377265,97,US 10 (EUR 40),NULL,0
232193618554945,97,US 7 (EUR 37),NULL,0
232193618739753,97,US 9 (EUR 39),NULL,0
232193618925251,97,US 11 (EUR 41),NULL,0
232193619111736,97,US 6.5 (EUR 36.5),NULL,0
232193619334527,97,US 10 (EUR 40),NULL,0
232193619515827,97,US 9.5 (EUR 39.5),NULL,0
232193619688475,97,US 7 (EUR 37),NULL,0
232193619864897,97,US 10 (EUR 40),NULL,0
232193620057101,97,US 9.5 (EUR 39.5),NULL,0
232193620237540,97,US 7 (EUR 37),NULL,0
232193620438750,97,US 6 (EUR 36),NULL,0
232193620645786,97,US 9 (EUR 39),NULL,0
232193620850427,97,US 8 (EUR 38),NULL,0
232193621057272,97,US 6.5 (EUR 36.5),NULL,0
232193621235830,97,US 8.5 (EUR 38.5),NULL,0
232193621408680,97,US 7.5 (EUR 37.5),NULL,0
232193621579800,97,US 10 (EUR 40),NULL,0
232193621753371,97,US 7 (EUR 37),NULL,0
232193622126209,97,9.5,NULL,0
232193622312810,97,7,NULL,0
232193622512553,97,8,NULL,0
232193622744312,97,10,NULL,0
232193622972879,97,7.5,NULL,0
232193623530667,97,9,NULL,0
232193623702185,97,8.5,NULL,0
232193623908474,97,US 9 (EUR 39),NULL,0
232193624083685,97,US 8 (EUR 38),NULL,0
232193624257715,97,US 6.5 (EUR 36.5),NULL,0
232193624598235,97,US 8.5 (EUR 38.5),NULL,0
232193624778765,97,US 7.5 (EUR 37.5),NULL,0
232193624970898,97,US 10 (EUR 40),NULL,0
232193625152884,97,US 9.5 (EUR 39.5),NULL,0
232193625336125,97,US 7 (EUR 37),NULL,0
232193625549656,97,US 6 (EUR 36),NULL,0
232193625774192,97,US 9 (EUR 39),NULL,0
232193625958270,97,US 8 (EUR 38),NULL,0
232193626189200,97,US 8.5 (EUR 38.5),NULL,0
232193626366770,97,US 7.5 (EUR 37.5),NULL,0
232193626731405,97,US 10 (EUR 40),NULL,0
232193626941190,97,US 7 (EUR 37),NULL,0
232193627427417,97,US 6 (EUR 36),NULL,0
232193627599216,97,US 9 (EUR 39),NULL,0
232193627772019,97,US 8 (EUR 38),NULL,0
232193627950358,97,US 8.5 (EUR 38.5),NULL,0
232193628150608,97,US 7.5 (EUR 37.5),NULL,0
232193628330933,97,US 7 (EUR 37),NULL,0
232193628513303,97,US 6 (EUR 36),NULL,0
232193628695655,97,US 9 (EUR 39),NULL,0
232193628878249,97,US 9 (EUR 39),NULL,0
232193629489513,97,US 8 (EUR 38),NULL,0
232193629673365,97,US 6.5 (EUR 36.5),NULL,0
232193629860094,97,US 8.5 (EUR 38.5),NULL,0
232193630032845,97,US 7.5 (EUR 37.5),NULL,0
232193630205093,97,US 10 (EUR 40),NULL,0
232193630392067,97,US 10.5 (EUR 40.5),NULL,0
232193630559095,97,US 7 (EUR 37),NULL,0
232193630733567,97,US 8 (EUR 38),NULL,0
232193630913195,97,US 7.5 (EUR 37.5),NULL,0
232193631091290,97,US 9.5 (EUR 39.5),NULL,0
232193631264423,97,US 7 (EUR 37),NULL,0
232193631695062,97,9.5,NULL,0
232193631885432,97,8,NULL,0
232193632085532,97,7,NULL,0
232193632274385,97,10,NULL,0
232193632453361,97,7.5,NULL,0
232193632804062,97,9,NULL,0
232193632975093,97,8.5,NULL,0
232193633156869,97,US 6 (EUR 36),NULL,0
232193633330594,97,US 9 (EUR 39),NULL,0
232193633507720,97,US 8 (EUR 38),NULL,0
232193633688127,97,US 6.5 (EUR 36.5),NULL,0
232193633872852,97,US 7.5 (EUR 37.5),NULL,0
232193634053816,97,US 8.5 (EUR 38.5),NULL,0
232193634262849,97,US 10 (EUR 40),NULL,0
232193634438463,97,US 7 (EUR 37),NULL,0
232193634687891,97,9,NULL,0
232193634986058,97,8.5,NULL,0
232193635157844,97,US 6 (EUR 36),NULL,0
232193635335105,97,US 9 (EUR 39),NULL,0
232193635513575,97,US 8 (EUR 38),NULL,0
232193635700849,97,US 6.5 (EUR 36.5),NULL,0
232193635884711,97,US 8.5 (EUR 38.5),NULL,0
232193636063173,97,US 7.5 (EUR 37.5),NULL,0
232193636239353,97,US 10 (EUR 40),NULL,0
232193636409965,97,US 7 (EUR 37),NULL,0
232193636606127,97,US 6 (EUR 36),NULL,0
232193636793291,97,US 9 (EUR 39),NULL,0
232193636971751,97,US 8 (EUR 38),NULL,0
232193637146008,97,US 6.5 (EUR 36.5),NULL,0
232193637316952,97,US 8.5 (EUR 38.5),NULL,0
232193637492054,97,US 7.5 (EUR 37.5),NULL,0
232193637679766,97,US 10 (EUR 40),NULL,0
232193637864837,97,US 9.5 (EUR 39.5),NULL,0
232193638051115,97,US 7 (EUR 37),NULL,0
232193638234950,97,US 6 (EUR 36),NULL,0
232193638424847,97,US 9 (EUR 39),NULL,0
232193638609673,97,US 8 (EUR 38),NULL,0
232193638807629,97,US 6.5 (EUR 36.5),NULL,0
232193639010943,97,US 8.5 (EUR 38.5),NULL,0
232193639195564,97,US 7.5 (EUR 37.5),NULL,0
232193639383503,97,US 10 (EUR 40),NULL,0
232193639584879,97,US 10.5 (EUR 40.5),NULL,0
232193639783911,97,US 9.5 (EUR 39.5),NULL,0
232193639998311,97,US 7 (EUR 37),NULL,0
232193640207136,97,US 6 (EUR 36),NULL,0
232193640417625,97,US 9 (EUR 39),NULL,0
232193640619724,97,US 8 (EUR 38),NULL,0
232193640837666,97,US 6.5 (EUR 36.5),NULL,0
232193641052475,97,US 8.5 (EUR 38.5),NULL,0
232193641336844,97,US 7.5 (EUR 37.5),NULL,0
232193641584950,97,US 10 (EUR 40),NULL,0
232193641821604,97,US 7 (EUR 37),NULL,0
232193642013629,97,US 6 (EUR 36),NULL,0
232193642221901,97,US 8.5 (EUR 38.5),NULL,0
232193642410910,97,US 10 (EUR 40),NULL,0
232193642609459,97,US 9 (EUR 39),NULL,0
232193642797103,97,US 11 (EUR 41),NULL,0
232193642995633,97,US 8.5 (EUR 38.5),NULL,0
232193643488069,97,US 7.5 (EUR 37.5),NULL,0
232193643768704,97,US 10 (EUR 40),NULL,0
232193643955733,97,US 10.5 (EUR 40.5),NULL,0
232193644213717,97,US 9.5 (EUR 39.5),NULL,0
232193644447111,97,US 7 (EUR 37),NULL,0
232193644850121,97,US 6 (EUR 36),NULL,0
232193645039928,97,US 9 (EUR 39),NULL,0
232193645409781,97,US 8 (EUR 38),NULL,0
232193645603836,97,US 6.5 (EUR 36.5),NULL,0
232193645801087,97,US 8.5 (EUR 38.5),NULL,0
232193645989452,97,US 7.5 (EUR 37.5),NULL,0
232193646234701,97,US 10 (EUR 40),NULL,0
232193646494320,97,US 9.5 (EUR 39.5),NULL,0
232193646678639,97,US 7 (EUR 37),NULL,0
232193646867903,97,US 6 (EUR 36),NULL,0
232193647101229,97,US 9 (EUR 39),NULL,0
232193647294021,97,US 8 (EUR 38),NULL,0
232193647525493,97,US 6.5 (EUR 36.5),NULL,0
232193647707080,97,US 8.5 (EUR 38.5),NULL,0
232193647883753,97,US 7.5 (EUR 37.5),NULL,0
232193648076571,97,US 10 (EUR 40),NULL,0
232193648253958,97,US 7 (EUR 37),NULL,0
232193648431566,97,US 8.5 (EUR 39),NULL,0
232193648638240,97,US 7.5 (EUR 38),NULL,0
232193648822019,97,US 6 (EUR 36.5),NULL,0
232193649004156,97,US 5.5 (EUR 36),NULL,0
232193649202353,97,US 7 (EUR 37.5),NULL,0
232193649413870,97,US 8 (EUR 38.5),NULL,0
232193649623831,97,US 9.5 (EUR 40),NULL,0
232193650214406,97,US 9 (EUR 39.5),NULL,0
232193650388795,97,US 6.5 (EUR 37),NULL,0
232193650567068,97,US 9.5 (EUR 39.5),NULL,0
232193650747405,97,US 7 (EUR 37),NULL,0
232193650928902,97,US 7 (EUR 37),NULL,0
232193651114138,97,US 9.5 (EUR 39.5),NULL,0
232193651299780,97,US 7 (EUR 37),NULL,0
232193651474130,97,US 6 (EUR 36),NULL,0
232193651655373,97,US 9 (EUR 39),NULL,0
232193651854478,97,US 8 (EUR 38),NULL,0
232193652045637,97,US 6.5 (EUR 36.5),NULL,0
232193652237093,97,US 8.5 (EUR 38.5),NULL,0
232193652427202,97,US 7.5 (EUR 37.5),NULL,0
232193652612256,97,US 10 (EUR 40),NULL,0
232193652798188,97,US 7 (EUR 37),NULL,0
232193652983766,97,US 10 (EUR 40),NULL,0
232193653164146,97,US 7 (EUR 37),NULL,0
232193653358530,97,US 6 (EUR 36),NULL,0
232193653547657,97,US 9 (EUR 39),NULL,0
232193653731885,97,US 8 (EUR 38),NULL,0
232193653916346,97,US 6.5 (EUR 36.5),NULL,0
232193654121564,97,US 8.5 (EUR 38.5),NULL,0
232193654377548,97,US 7.5 (EUR 37.5),NULL,0
232193654690113,97,US 10 (EUR 40),NULL,0
232193655017863,97,US 9.5 (EUR 39.5),NULL,0
232193655215421,97,US 7 (EUR 37),NULL,0
232193655532190,97,US 6 (EUR 36),NULL,0
232193655773040,97,US 9 (EUR 39),NULL,0
232193655975878,97,US 8 (EUR 38),NULL,0
232193656198345,97,US 6.5 (EUR 36.5),NULL,0
232193656444211,97,US 8.5 (EUR 38.5),NULL,0
232193656657791,97,US 7.5 (EUR 37.5),NULL,0
232193656906775,97,US 10 (EUR 40),NULL,0
232193657095057,97,US 7 (EUR 37),NULL,0
232193657296696,97,US 6 (EUR 36),NULL,0
232193657502643,97,US 6.5 (EUR 36.5),NULL,0
232193657704601,97,US 5.5 (EUR 35.5),NULL,0
232193657925113,97,US 7.5 (EUR 37.5),NULL,0
232193658118235,97,US 5 (EUR 35),NULL,0
232193658306542,97,US 7 (EUR 37),NULL,0
232193658493382,97,US 9 (EUR 39),NULL,0
232193658694928,97,US 8 (EUR 38),NULL,0
232193658894650,97,US 5.5 (EUR 35.5),NULL,0
232193659096824,97,US 7.5 (EUR 37.5),NULL,0
232193659296216,97,US 7 (EUR 37),NULL,0
232193659483945,97,US 10 (EUR 40),NULL,0
232193659667974,97,US 7 (EUR 37),NULL,0
232193659889078,97,US 6 (EUR 36),NULL,0
232193660081582,97,US 9 (EUR 39),NULL,0
232193660275011,97,US 8 (EUR 38),NULL,0
232193660457367,97,US 6.5 (EUR 36.5),NULL,0
232193660662614,97,US 8.5 (EUR 38.5),NULL,0
232193660848353,97,US 7.5 (EUR 37.5),NULL,0
232193661035820,97,US 10 (EUR 40),NULL,0
232193661237450,97,US 9.5 (EUR 39.5),NULL,0
232193661441041,97,US 7 (EUR 37),NULL,0
232193661623460,97,US 6 (EUR 36),NULL,0
232193661806037,97,US 6 (EUR 36),NULL,0
232193661989405,97,US 9 (EUR 39),NULL,0
232193662175443,97,US 9 (EUR 39),NULL,0
232193662365217,97,US 8 (EUR 38),NULL,0
232193662551407,97,US 6.5 (EUR 36.5),NULL,0
232193662736786,97,US 8 (EUR 38),NULL,0
232193662931908,97,US 6.5 (EUR 36.5),NULL,0
232193663276767,97,US 8.5 (EUR 38.5),NULL,0
232193663464417,97,US 7.5 (EUR 37.5),NULL,0
232193663654212,97,US 8.5 (EUR 38.5),NULL,0
232193663841243,97,US 7.5 (EUR 37.5),NULL,0
232193664033950,97,US 10 (EUR 40),NULL,0
232193664226232,97,US 10 (EUR 40),NULL,0
232193664492860,97,US 9.5 (EUR 39.5),NULL,0
232193664705315,97,US 9.5 (EUR 39.5),NULL,0
232193664898525,97,US 7 (EUR 37),NULL,0
232193665082694,97,US 7 (EUR 37),NULL,0
232193665263179,97,US 6 (EUR 36),NULL,0
232193665441586,97,US 9 (EUR 39),NULL,0
232193665617440,97,US 8 (EUR 38),NULL,0
232193665834800,97,US 8.5 (EUR 38.5),NULL,0
232193666062777,97,US 7.5 (EUR 37.5),NULL,0
232193666256500,97,US 10 (EUR 40),NULL,0
232193666442076,97,US 7 (EUR 37),NULL,0
232193666633953,97,US 6 (EUR 36),NULL,0
232193666876114,97,US 9 (EUR 39),NULL,0
232193667176949,97,US 8 (EUR 38),NULL,0
232193667382241,97,US 6.5 (EUR 36.5),NULL,0
232193667580498,97,US 8.5 (EUR 38.5),NULL,0
232193667791654,97,US 7.5 (EUR 37.5),NULL,0
232193668015550,97,US 10 (EUR 40),NULL,0
232193668284302,97,US 7 (EUR 37),NULL,0
232193668462441,97,US 6 (EUR 36),NULL,0
232193668646186,97,US 9 (EUR 39),NULL,0
232193668886270,97,US 11 (EUR 41),NULL,0
232193669114321,97,US 8 (EUR 38),NULL,0
232193669297396,97,US 6.5 (EUR 36.5),NULL,0
232193669480593,97,US 8.5 (EUR 38.5),NULL,0
232193669715455,97,US 7.5 (EUR 37.5),NULL,0
232193670034291,97,US 10 (EUR 40),NULL,0
232193670239369,97,US 10.5 (EUR 40.5),NULL,0
232193670448946,97,US 9.5 (EUR 39.5),NULL,0
232193923440980,97,US 7 (EUR 37),NULL,0
232193926671656,97,US 6.5 (36G),NULL,0
232193926883149,97,US 6.5 (36G),NULL,0
232193927107302,97,US 6.5 (36G),NULL,0
232193927311802,97,US 8.5 (38G),NULL,0
232193927504329,97,US 8.5 (38G),NULL,0
232193927702686,97,US 10 (39.5G),NULL,0
232193927902678,97,US 8.5 (38G),NULL,0
232193928095044,97,US 9 (38.5G),NULL,0
232193928281228,97,US 9.5 (39G),NULL,0
232193928467150,97,US 9 (38.5G),NULL,0
232193928672824,97,US 9 (38.5G),NULL,0
232193928893595,97,US 9.5 (39G),NULL,0
232193929092810,97,US 10.5 (40G),NULL,0
232193929334153,97,US 7.5 (37G),NULL,0
232193929592361,97,US 7.5 (37G),NULL,0
232193929910434,97,US 10.5 (40G),NULL,0
232193930100536,97,US 7.5 (37G),NULL,0
232193930293629,97,US 8 (37.5G),NULL,0
232193930567788,97,US 8 (37.5G),NULL,0
232193930755547,97,US 7 (36.5G),NULL,0
232193930950563,97,US 7 (36.5G),NULL,0
232193931166132,97,US 6 (EUR 36),NULL,0
232193931359512,97,US 8 (EUR 38),NULL,0
232193931695200,97,US 6.5 (EUR 36.5),NULL,0
232193932023908,97,US 8.5 (EUR 38.5),NULL,0
232193932231766,97,US 7.5 (EUR 37.5),NULL,0
232193932429662,97,US 5 (EUR 35),NULL,0
232193932658014,97,US 7 (EUR 37),NULL,0
232193932869826,97,US 6 (EUR 36),NULL,0
232193933105315,97,US 9 (EUR 39),NULL,0
232193933339678,97,US 8 (EUR 38),NULL,0
232193933548695,97,US 6.5 (EUR 36.5),NULL,0
232193933768209,97,US 8.5 (EUR 38.5),NULL,0
232193933966203,97,US 7.5 (EUR 37.5),NULL,0
232193934173062,97,US 7 (EUR 37),NULL,0
232193934369144,97,US 6 (EUR 36),NULL,0
232193934573180,97,US 6 (EUR 36),NULL,0
232193934761249,97,US 6 (EUR 36),NULL,0
232193935012723,97,US 6 (EUR 36),NULL,0
232193935232430,97,US 9 (EUR 39),NULL,0
232193935419859,97,US 9 (EUR 39),NULL,0
232193935645918,97,US 9 (EUR 39),NULL,0
232193935871464,97,US 9 (EUR 39),NULL,0
232193936090390,97,US 11 (EUR 41),NULL,0
232193936271938,97,US 8 (EUR 38),NULL,0
232193936470412,97,US 6.5 (EUR 36.5),NULL,0
232193936690608,97,US 8 (EUR 38),NULL,0
232193936910361,97,US 6.5 (EUR 36.5),NULL,0
232193937115731,97,US 8 (EUR 38),NULL,0
232193937325545,97,US 8 (EUR 38),NULL,0
232193937577903,97,US 6.5 (EUR 36.5),NULL,0
232193937792134,97,US 8.5 (EUR 38.5),NULL,0
232193937988052,97,US 7.5 (EUR 37.5),NULL,0
232193938200632,97,US 8.5 (EUR 38.5),NULL,0
232193938384959,97,US 7.5 (EUR 37.5),NULL,0
232193938569466,97,US 8.5 (EUR 38.5),NULL,0
232193938825583,97,US 7.5 (EUR 37.5),NULL,0
232193939057205,97,US 8.5 (EUR 38.5),NULL,0
232193939244434,97,US 7.5 (EUR 37.5),NULL,0
232193939426690,97,US 10 (EUR 40),NULL,0
232193939659281,97,US 10 (EUR 40),NULL,0
232193939925221,97,US 10 (EUR 40),NULL,0
232193940140325,97,US 10 (EUR 40),NULL,0
232193940336899,97,US 9.5 (EUR 39.5),NULL,0
232193940525585,97,US 9.5 (EUR 39.5),NULL,0
232193940720751,97,US 9.5 (EUR 39.5),NULL,0
232193941005557,97,US 7 (EUR 37),NULL,0
232193941220282,97,US 7 (EUR 37),NULL,0
232193941401075,97,US 7 (EUR 37),NULL,0
232193941581676,97,US 7 (EUR 37),NULL,0
232193941786898,97,US 6 (EUR 36),NULL,0
232193942828243,97,US 8 (EUR 38),NULL,0
232193943522610,97,US 6.5 (EUR 36.5),NULL,0
232193943755237,97,US 8.5 (EUR 38.5),NULL,0
232193943958542,97,US 7.5 (EUR 37.5),NULL,0
232193944138855,97,US 10 (EUR 40),NULL,0
232193944318381,97,US 7 (EUR 37),NULL,0
232193944501379,97,US 6 (EUR 36),NULL,0
232193944754937,97,US 6 (EUR 36),NULL,0
232193944944376,97,US 9 (EUR 39),NULL,0
232193945189908,97,US 8 (EUR 38),NULL,0
232193945396343,97,US 6.5 (EUR 36.5),NULL,0
232193946122027,97,US 8 (EUR 38),NULL,0
232193946350822,97,US 6.5 (EUR 36.5),NULL,0
232193946569403,97,US 7.5 (EUR 37.5),NULL,0
232193946869747,97,US 8.5 (EUR 38.5),NULL,0
232193947054298,97,US 7.5 (EUR 37.5),NULL,0
232193947251959,97,US 10 (EUR 40),NULL,0
232193947456444,97,US 10 (EUR 40),NULL,0
232193947697085,97,US 7 (EUR 37),NULL,0
232193947902595,97,US 7 (EUR 37),NULL,0
232193948111788,97,US 6 (EUR 36),NULL,0
232193948299544,97,US 9 (EUR 39),NULL,0
232193948495439,97,US 8 (EUR 38),NULL,0
232193948673128,97,US 6.5 (EUR 36.5),NULL,0
232193948871240,97,US 8.5 (EUR 38.5),NULL,0
232193949078548,97,US 7.5 (EUR 37.5),NULL,0
232193949271506,97,US 10 (EUR 40),NULL,0
232193949478952,97,US 6 (EUR 36),NULL,0
232193949744248,97,US 9 (EUR 39),NULL,0
232193950426256,97,US 8 (EUR 38),NULL,0
232193950614264,97,US 6.5 (EUR 36.5),NULL,0
232193950809420,97,US 8.5 (EUR 38.5),NULL,0
232193950989341,97,US 7.5 (EUR 37.5),NULL,0
232193951199710,97,US 10 (EUR 40),NULL,0
